"SUBJECT","Subject","LOCATION","Country","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CZE","Czech Republic","M","Monthly","2016-01","Jan-2016","PC","Percentage","0","Units",,,0.13,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CZE","Czech Republic","M","Monthly","2016-02","Feb-2016","PC","Percentage","0","Units",,,0.13,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CZE","Czech Republic","M","Monthly","2016-03","Mar-2016","PC","Percentage","0","Units",,,0.13,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CZE","Czech Republic","M","Monthly","2016-04","Apr-2016","PC","Percentage","0","Units",,,0.13,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CZE","Czech Republic","M","Monthly","2016-05","May-2016","PC","Percentage","0","Units",,,0.13,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CZE","Czech Republic","M","Monthly","2016-06","Jun-2016","PC","Percentage","0","Units",,,0.13,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CZE","Czech Republic","M","Monthly","2016-07","Jul-2016","PC","Percentage","0","Units",,,0.13,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CZE","Czech Republic","M","Monthly","2016-08","Aug-2016","PC","Percentage","0","Units",,,0.13,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CZE","Czech Republic","M","Monthly","2016-09","Sep-2016","PC","Percentage","0","Units",,,0.13,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CZE","Czech Republic","M","Monthly","2016-10","Oct-2016","PC","Percentage","0","Units",,,0.13,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CZE","Czech Republic","M","Monthly","2016-11","Nov-2016","PC","Percentage","0","Units",,,0.12,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CZE","Czech Republic","M","Monthly","2016-12","Dec-2016","PC","Percentage","0","Units",,,0.12,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CZE","Czech Republic","M","Monthly","2017-01","Jan-2017","PC","Percentage","0","Units",,,0.12,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CZE","Czech Republic","M","Monthly","2017-02","Feb-2017","PC","Percentage","0","Units",,,0.12,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CZE","Czech Republic","M","Monthly","2017-03","Mar-2017","PC","Percentage","0","Units",,,0.12,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CZE","Czech Republic","M","Monthly","2017-04","Apr-2017","PC","Percentage","0","Units",,,0.12,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CZE","Czech Republic","M","Monthly","2017-05","May-2017","PC","Percentage","0","Units",,,0.12,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CZE","Czech Republic","M","Monthly","2017-06","Jun-2017","PC","Percentage","0","Units",,,0.12,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CZE","Czech Republic","M","Monthly","2017-07","Jul-2017","PC","Percentage","0","Units",,,0.12,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CZE","Czech Republic","M","Monthly","2017-08","Aug-2017","PC","Percentage","0","Units",,,0.25,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CZE","Czech Republic","M","Monthly","2017-09","Sep-2017","PC","Percentage","0","Units",,,0.28,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CZE","Czech Republic","M","Monthly","2017-10","Oct-2017","PC","Percentage","0","Units",,,0.28,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CZE","Czech Republic","M","Monthly","2017-11","Nov-2017","PC","Percentage","0","Units",,,0.47,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CZE","Czech Republic","M","Monthly","2017-12","Dec-2017","PC","Percentage","0","Units",,,0.5,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CZE","Czech Republic","M","Monthly","2018-01","Jan-2018","PC","Percentage","0","Units",,,0.5,,
"IRLT","Long-term interest rates, Per cent per annum","DNK","Denmark","M","Monthly","2013-01","Jan-2013","PC","Percentage","0","Units",,,1.61,,
"IRLT","Long-term interest rates, Per cent per annum","DNK","Denmark","M","Monthly","2013-02","Feb-2013","PC","Percentage","0","Units",,,1.73,,
"IRLT","Long-term interest rates, Per cent per annum","DNK","Denmark","M","Monthly","2013-03","Mar-2013","PC","Percentage","0","Units",,,1.59,,
"IRLT","Long-term interest rates, Per cent per annum","DNK","Denmark","M","Monthly","2013-04","Apr-2013","PC","Percentage","0","Units",,,1.42,,
"IRLT","Long-term interest rates, Per cent per annum","DNK","Denmark","M","Monthly","2013-05","May-2013","PC","Percentage","0","Units",,,1.45,,
"IRLT","Long-term interest rates, Per cent per annum","DNK","Denmark","M","Monthly","2013-06","Jun-2013","PC","Percentage","0","Units",,,1.72,,
"IRLT","Long-term interest rates, Per cent per annum","DNK","Denmark","M","Monthly","2013-07","Jul-2013","PC","Percentage","0","Units",,,1.77,,
"IRLT","Long-term interest rates, Per cent per annum","DNK","Denmark","M","Monthly","2013-08","Aug-2013","PC","Percentage","0","Units",,,1.94,,
"IRLT","Long-term interest rates, Per cent per annum","DNK","Denmark","M","Monthly","2013-09","Sep-2013","PC","Percentage","0","Units",,,2.1,,
"IRLT","Long-term interest rates, Per cent per annum","DNK","Denmark","M","Monthly","2013-10","Oct-2013","PC","Percentage","0","Units",,,1.93,,
"IRLT","Long-term interest rates, Per cent per annum","DNK","Denmark","M","Monthly","2013-11","Nov-2013","PC","Percentage","0","Units",,,1.8,,
"IRLT","Long-term interest rates, Per cent per annum","DNK","Denmark","M","Monthly","2013-12","Dec-2013","PC","Percentage","0","Units",,,1.89,,
"IRLT","Long-term interest rates, Per cent per annum","DNK","Denmark","M","Monthly","2014-01","Jan-2014","PC","Percentage","0","Units",,,1.86,,
"IRLT","Long-term interest rates, Per cent per annum","DNK","Denmark","M","Monthly","2014-02","Feb-2014","PC","Percentage","0","Units",,,1.67,,
"IRLT","Long-term interest rates, Per cent per annum","DNK","Denmark","M","Monthly","2014-03","Mar-2014","PC","Percentage","0","Units",,,1.61,,
"IRLT","Long-term interest rates, Per cent per annum","DNK","Denmark","M","Monthly","2014-04","Apr-2014","PC","Percentage","0","Units",,,1.57,,
"IRLT","Long-term interest rates, Per cent per annum","DNK","Denmark","M","Monthly","2014-05","May-2014","PC","Percentage","0","Units",,,1.47,,
"IRLT","Long-term interest rates, Per cent per annum","DNK","Denmark","M","Monthly","2014-06","Jun-2014","PC","Percentage","0","Units",,,1.38,,
"IRLT","Long-term interest rates, Per cent per annum","DNK","Denmark","M","Monthly","2014-07","Jul-2014","PC","Percentage","0","Units",,,1.24,,
